vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount,tip_amount
VTS,2,1,2580,16.14,CRD,52.0,11.57
VTS,1,1,720,3.25,CSH,12.0,0.0
VTS,1,1,480,1.47,CSH,7.5,0.0
VTS,1,1,1020,3.69,CRD,14.5,3.0
VTS,1,1,780,3.65,CRD,13.5,3.0
VTS,1,1,360,0.89,CRD,6.0,1.0
VTS,1,1,1080,2.22,CSH,13.0,0.0
VTS,1,1,1980,6.11,CRD,23.5,4.7
VTS,1,1,840,1.0,CRD,10.0,2.5
VTS,1,1,540,1.04,CRD,7.5,1.5
VTS,1,1,1500,2.97,CRD,16.5,3.3
VTS,1,1,2460,12.61,CSH,40.0,0.0
VTS,1,1,480,2.19,CSH,9.5,0.0
VTS,1,1,480,0.77,CSH,7.0,0.0
CMT,1,1,237,0.8,CSH,5.0,0.0
CMT,1,1,336,0.6,CRD,5.5,1.8
CMT,1,1,915,2.0,CRD,11.5,1.0
CMT,1,1,999,6.3,CRD,19.5,4.1
CMT,1,2,614,2.0,CSH,9.5,0.0
CMT,1,1,605,1.0,CSH,8.0,0.0
CMT,1,1,899,4.3,CSH,15.5,0.0
CMT,1,1,437,1.5,CRD,7.5,1.0
CMT,1,2,2375,7.8,CSH,32.0,0.0
CMT,1,1,571,1.4,CRD,8.0,2.1
CMT,1,1,588,0.8,CRD,7.5,1.6
CMT,1,1,542,1.0,CSH,7.0,0.0
CMT,1,2,523,1.6,CRD,8.0,4.0
CMT,1,1,602,1.5,CRD,8.5,2.5
CMT,1,1,273,1.9,CRD,7.5,1.6
VTS,1,1,1260,1.7,CSH,13.5,0.0
VTS,1,1,300,0.94,CRD,5.5,1.38
VTS,1,1,1200,1.69,CRD,12.5,2.0
VTS,1,1,2160,3.53,CSH,23.0,0.0
VTS,1,1,480,1.62,CRD,8.0,1.7
VTS,1,1,2040,14.06,CRD,40.5,10.12
VTS,1,1,3180,10.09,CRD,39.0,8.87
VTS,1,1,660,1.16,CSH,8.0,0.0
VTS,1,1,120,0.38,CSH,3.5,0.0
VTS,1,1,540,0.99,CRD,7.0,1.4
VTS,1,1,1920,7.61,CRD,28.5,7.12
VTS,1,1,360,1.19,CRD,6.5,1.4
CMT,2,1,3466,15.4,CRD,52.0,14.45
CMT,1,1,1220,3.5,CSH,15.5,0.0
CMT,1,2,684,5.0,CRD,15.5,1.0
CMT,1,1,1089,12.9,CSH,35.5,0.0
CMT,1,1,307,0.7,CSH,5.5,0.0
CMT,1,2,374,1.0,CRD,6.0,1.3
CMT,1,2,712,2.4,CRD,10.5,1.5
CMT,1,1,342,1.1,CRD,6.5,1.4
CMT,1,2,942,2.9,CRD,13.0,2.7
CMT,1,1,180,0.3,CSH,4.0,0.0
CMT,1,1,488,0.8,CRD,6.5,1.0
CMT,1,1,388,1.0,CRD,6.0,1.0
CMT,1,1,492,0.7,CRD,6.5,1.4
CMT,1,1,265,1.9,CRD,7.5,1.0
CMT,1,1,449,2.5,CSH,9.0,0.0
CMT,1,1,613,0.9,CRD,7.5,1.0
CMT,1,1,243,1.0,CSH,5.0,0.0
CMT,1,1,1532,3.6,CSH,18.0,0.0
CMT,1,1,1098,3.0,CRD,14.0,3.62
CMT,1,1,2106,2.2,CSH,21.5,0.0
CMT,1,1,544,1.5,CRD,8.0,2.85
CMT,1,1,400,1.2,CRD,7.0,2.0
CMT,1,1,1202,5.1,CRD,19.0,3.9
CMT,1,1,256,0.5,CRD,4.5,1.0
VTS,1,1,1020,1.57,CRD,12.0,3.0
VTS,1,1,300,0.79,CRD,5.5,1.0
VTS,1,1,1560,3.23,CSH,17.5,0.0
CMT,1,1,442,0.8,CRD,6.5,1.5
CMT,1,1,417,2.1,CRD,8.5,1.9
CMT,2,1,1952,18.2,CRD,52.0,14.45
CMT,1,1,794,2.7,CRD,12.0,2.7
CMT,1,2,2108,5.6,CRD,26.0,1.0
CMT,1,1,300,0.9,CSH,5.5,0.0
VTS,1,1,660,2.21,CRD,10.5,2.1
VTS,1,1,1680,2.18,CRD,18.0,1.0
VTS,1,1,240,0.68,CRD,5.0,1.0
VTS,1,1,420,0.92,CRD,6.5,1.1
CMT,1,1,1774,1.0,CSH,7.0,0.0
CMT,1,1,107,8.4,CRD,9.0,1.0
CMT,1,1,2675,11.2,CRD,40.5,11.83
VTS,1,1,600,0.96,CRD,7.5,2.0
VTS,1,1,1200,6.75,CRD,23.0,0.0
VTS,1,1,600,1.75,CRD,9.0,1.0
VTS,1,1,1860,4.99,CSH,22.5,0.0
VTS,1,1,600,0.97,CRD,8.0,1.0
VTS,1,1,300,0.51,CRD,4.5,1.1
VTS,1,1,1260,5.26,CSH,19.0,0.0
VTS,1,1,480,0.86,CSH,6.5,0.0
VTS,1,1,360,1.95,CRD,8.0,1.7
VTS,1,1,540,1.28,CRD,7.5,1.0
VTS,1,1,420,4.68,CSH,14.5,0.0
VTS,1,1,360,1.13,CSH,6.5,0.0
VTS,1,1,600,0.89,CSH,7.5,0.0
VTS,1,1,360,2.51,CRD,8.5,2.55
CMT,1,1,638,4.4,CSH,14.0,0.0
CMT,1,1,202,0.5,CRD,4.5,1.2
CMT,1,1,364,1.2,CRD,6.5,1.87
CMT,1,1,1225,2.7,CRD,11.5,3.25
CMT,1,1,709,0.9,CRD,8.5,1.9
CMT,1,1,1994,20.5,CRD,56.0,11.4
CMT,1,1,352,0.4,CRD,5.5,1.0
CMT,1,3,1985,3.9,CSH,22.0,0.0
CMT,1,4,196,0.4,CSH,4.0,0.0
CMT,1,2,528,1.4,CSH,8.0,0.0
CMT,1,1,279,0.8,CRD,5.5,1.3
CMT,1,3,585,2.2,CRD,10.0,2.75
CMT,1,2,804,3.2,CSH,12.0,0.0
CMT,1,2,809,3.4,CRD,13.5,2.9
CMT,1,1,966,5.3,CRD,18.0,3.0
VTS,1,1,720,1.24,CRD,9.0,0.1
VTS,1,1,900,2.53,CRD,12.0,3.0
VTS,1,1,720,1.03,CSH,9.0,0.0
VTS,1,1,1800,2.41,CRD,19.0,1.0
VTS,1,1,360,0.74,CRD,5.0,1.0
VTS,1,1,1200,4.06,CSH,17.0,0.0
VTS,1,1,1260,1.73,CSH,13.5,0.0
VTS,1,1,180,0.54,CSH,4.5,0.0
VTS,1,1,720,1.46,CSH,9.5,0.0
VTS,1,1,840,2.57,CRD,12.0,2.5
VTS,1,1,1440,2.39,CRD,15.5,3.2
VTS,1,1,1380,4.25,CRD,17.5,3.6
VTS,1,1,900,2.55,CRD,12.0,0.0
VTS,1,1,300,1.18,CRD,5.5,1.2
VTS,1,1,300,0.78,CRD,5.5,1.2
VTS,1,1,480,2.13,CRD,8.5,1.5
VTS,1,1,780,6.06,CSH,18.5,0.0
VTS,1,1,420,1.47,CSH,7.5,0.0
VTS,1,1,240,0.96,CRD,5.5,1.2
VTS,1,1,480,3.32,CRD,11.0,2.3
VTS,1,1,240,0.5,CSH,4.5,0.0
VTS,1,1,240,0.13,CSH,4.0,0.0
VTS,1,1,480,2.5,CRD,10.0,2.0
VTS,1,1,480,1.65,CRD,7.5,1.6
CMT,1,1,474,1.5,CSH,8.0,0.0
CMT,1,1,601,3.1,CRD,11.5,2.4
CMT,1,2,702,1.4,CSH,9.0,0.0
CMT,1,1,134,0.5,CSH,4.0,0.0
CMT,1,1,429,1.5,CSH,7.0,0.0
CMT,1,2,282,0.6,CSH,5.0,0.0
CMT,1,1,871,6.6,CRD,20.5,6.7
CMT,1,1,1026,2.3,CSH,12.0,0.0
CMT,1,2,554,1.3,CRD,8.0,1.2
CMT,1,1,300,0.9,CRD,5.5,1.0
CMT,1,1,1078,3.3,CRD,14.5,1.0
CMT,1,2,915,2.8,CSH,12.5,0.0
CMT,1,1,709,6.3,CSH,18.5,0.0
CMT,1,1,317,1.0,CRD,6.0,1.3
CMT,1,1,463,1.1,CRD,7.0,1.0
VTS,1,1,240,1.19,CRD,6.0,1.3
VTS,1,1,1020,4.38,CRD,17.0,4.38
VTS,1,1,660,1.7,CRD,9.0,1.9
VTS,1,1,600,1.68,CSH,9.0,0.0
VTS,1,1,240,0.9,CRD,5.0,0.5
VTS,1,1,1320,6.53,CRD,22.5,6.66
VTS,1,1,300,0.79,CSH,5.0,0.0
VTS,1,1,180,0.83,CSH,5.0,0.0
VTS,1,1,480,0.42,CSH,6.5,0.0
VTS,1,1,1020,4.27,CRD,16.0,3.5
VTS,1,1,1080,6.21,CRD,21.5,1.5
VTS,1,1,120,0.61,CRD,4.0,1.0
VTS,1,1,840,3.22,CSH,12.5,0.0
VTS,1,1,540,1.76,CSH,8.5,0.0
VTS,1,1,420,1.1,CRD,7.0,1.5
VTS,1,1,540,2.85,CRD,10.5,1.0
VTS,1,1,360,2.12,CSH,8.5,0.0
VTS,1,1,900,1.89,CRD,11.0,2.0
CMT,1,1,608,1.3,CSH,8.5,0.0
CMT,1,2,395,3.0,CRD,10.5,2.0
CMT,1,1,219,1.2,CSH,5.5,0.0
CMT,2,1,1700,15.8,CRD,52.0,7.17
CMT,1,1,444,1.1,CSH,6.5,0.0
CMT,1,2,263,0.8,CSH,5.0,0.0
CMT,1,1,514,1.3,CSH,7.5,0.0
CMT,1,1,281,0.9,CRD,5.5,1.2
CMT,1,1,193,0.9,CRD,5.0,1.1
VTS,1,1,960,5.88,CSH,18.5,0.0
VTS,1,1,1020,5.55,CSH,18.0,0.0
VTS,1,1,2040,2.36,CRD,20.5,3.0
VTS,1,1,480,2.19,CSH,8.5,0.0
VTS,1,1,1080,2.37,CRD,13.0,2.0
VTS,1,1,480,1.56,CRD,8.0,1.7
VTS,1,1,300,1.1,CRD,5.5,1.5
VTS,1,1,1260,7.23,CRD,24.5,2.0
VTS,1,1,840,4.79,CSH,16.0,0.0
VTS,1,1,60,0.25,CSH,3.0,0.0
VTS,1,1,1080,10.19,CSH,30.0,0.0
VTS,1,1,900,3.51,CSH,14.0,0.0
VTS,1,1,1320,8.47,CSH,27.0,0.0
VTS,1,1,1620,2.5,CRD,17.5,3.0
VTS,1,1,480,1.12,CRD,7.0,1.4
VTS,1,1,180,0.76,CSH,5.0,0.0
VTS,1,1,840,0.95,CSH,10.0,0.0
VTS,1,1,900,5.39,CRD,18.0,5.4
VTS,1,1,1080,2.78,CSH,13.5,0.0
VTS,1,1,840,2.4,CSH,11.0,0.0
VTS,1,1,540,1.31,CRD,7.5,1.6
VTS,1,1,1200,4.87,CRD,17.5,3.6
VTS,1,1,1260,1.59,CRD,13.5,1.0
VTS,1,1,1440,6.76,CRD,24.0,0.0
VTS,1,1,780,3.9,CSH,15.0,0.0
VTS,1,1,240,1.37,CSH,6.0,0.0
VTS,1,1,420,1.6,CSH,7.5,0.0
VTS,1,1,360,0.82,CRD,6.0,1.0
VTS,1,1,900,2.84,UNK,12.0,2.4
VTS,1,1,1140,4.18,CSH,16.5,0.0
VTS,1,1,1140,7.74,CRD,24.5,3.0
VTS,1,1,1080,2.28,CRD,12.5,2.5
VTS,1,1,840,1.43,CRD,10.0,2.0
VTS,1,1,1440,1.95,CSH,15.5,0.0
VTS,1,1,540,2.18,CRD,9.5,1.9
VTS,1,1,240,0.9,CRD,5.0,1.0
VTS,1,1,1080,2.59,CRD,13.0,1.0
CMT,1,1,704,0.9,CRD,8.5,2.37
CMT,1,1,153,0.8,CRD,4.5,0.8
CMT,1,1,587,1.6,CRD,8.5,1.0
CMT,1,2,554,1.0,CRD,7.5,1.6
CMT,1,1,893,3.2,CSH,13.5,0.0
CMT,1,1,967,3.8,CRD,14.5,3.87
VTS,1,1,2580,3.45,CRD,25.5,1.0
VTS,1,1,720,1.19,CRD,9.0,1.8
VTS,1,1,720,2.39,CSH,11.0,0.0
VTS,1,1,840,0.95,CSH,9.5,0.0
VTS,1,1,600,1.8,CSH,8.5,0.0
VTS,1,1,660,5.4,CSH,17.0,0.0
VTS,1,1,900,3.02,CSH,12.5,0.0
VTS,1,1,1080,2.0,CSH,13.0,0.0
VTS,1,1,480,2.02,CRD,9.0,1.9
VTS,1,1,300,0.76,CSH,5.5,0.0
VTS,1,2,120,0.35,CSH,3.5,0.0
VTS,1,1,720,2.04,CRD,10.0,2.1
VTS,1,1,1980,3.55,CRD,21.5,3.5
VTS,1,1,1260,3.56,CRD,16.5,4.38
VTS,1,1,300,1.84,CRD,7.5,0.0
VTS,1,1,1380,3.11,CRD,16.0,3.2
VTS,1,1,840,4.12,CSH,15.0,0.0
VTS,1,1,1800,3.72,CSH,20.0,0.0
VTS,1,1,540,2.48,UNK,10.0,2.0
VTS,1,1,540,1.21,CRD,7.5,1.5
VTS,1,1,60,0.02,CSH,3.0,0.0
VTS,1,1,1560,2.78,CSH,17.5,0.0
VTS,1,1,1440,2.51,CRD,16.0,3.2
VTS,1,1,480,1.1,CRD,7.0,1.75
CMT,1,2,236,3.1,CRD,14.0,3.1
CMT,1,3,1315,5.9,CRD,20.0,4.2
CMT,1,1,1684,10.9,CRD,33.5,11.79
CMT,1,2,4241,1.8,CRD,9.0,1.9
CMT,1,1,313,1.1,CRD,6.0,1.4
CMT,1,1,888,2.5,CSH,12.0,0.0
CMT,1,1,416,1.0,CRD,6.5,1.0
VTS,1,1,180,0.29,CSH,4.0,0.0
VTS,1,1,480,1.13,CSH,7.0,0.0
VTS,1,1,960,2.16,CRD,12.5,2.5
VTS,1,1,780,1.32,CSH,10.0,0.0
VTS,1,1,1260,4.33,CSH,17.5,0.0
VTS,1,1,300,0.77,CSH,5.5,0.0
VTS,1,1,960,5.16,CRD,17.5,3.6
CMT,1,1,726,2.5,CSH,11.0,0.0
CMT,1,1,261,0.4,CRD,4.5,1.0
CMT,1,1,1202,2.4,CRD,14.0,2.9
CMT,1,2,484,2.8,CRD,10.5,2.85
CMT,1,2,342,1.4,CRD,7.0,0.1
CMT,1,1,186,0.6,CSH,4.5,0.0
CMT,1,1,542,2.9,CRD,10.5,2.0
CMT,1,1,415,1.4,CRD,7.5,1.6
CMT,1,1,514,1.6,CRD,8.0,2.0
CMT,1,1,320,1.2,CSH,6.0,0.0
CMT,1,1,770,1.7,CSH,10.0,0.0
CMT,1,1,316,0.8,CRD,5.5,1.2
CMT,1,1,266,1.1,CRD,6.0,1.0
CMT,1,1,599,1.6,CRD,9.0,2.85
CMT,1,1,814,1.9,CRD,10.5,2.2
VTS,1,1,600,1.66,CSH,9.0,0.0
VTS,1,1,840,2.97,UNK,12.5,2.4
VTS,1,1,120,0.52,CRD,4.0,1.0
VTS,1,1,960,3.08,CRD,13.5,3.5
VTS,1,1,1140,2.18,CRD,12.5,3.12
VTS,1,1,720,2.81,CSH,12.0,0.0
VTS,1,1,1020,2.67,CRD,13.0,2.6
VTS,1,1,780,2.54,CRD,11.0,2.75
CMT,2,1,1808,17.0,CRD,52.0,10.5
CMT,1,3,646,4.9,CRD,15.0,3.2
CMT,1,1,1084,11.7,CRD,32.0,8.1
CMT,1,2,1340,10.2,CRD,29.5,4.0
VTS,1,1,240,0.7,CSH,5.0,0.0
VTS,1,1,1140,5.01,CRD,18.0,3.0
VTS,1,1,2760,5.92,CRD,30.0,7.62
VTS,1,1,540,2.22,CRD,9.5,2.0
VTS,1,1,780,3.94,CRD,13.5,3.0
VTS,1,1,240,0.13,CSH,4.5,0.0
VTS,1,1,300,0.54,CSH,4.5,0.0
VTS,1,1,420,0.82,CSH,6.0,0.0
VTS,1,1,840,2.34,CRD,11.5,2.3
VTS,1,1,1020,2.28,CSH,12.5,0.0
VTS,1,1,960,1.75,CRD,11.5,2.88
VTS,1,1,600,1.31,CSH,8.0,0.0
VTS,1,1,1080,2.63,CRD,13.5,3.38
VTS,1,1,1020,9.02,CRD,26.0,6.27
VTS,1,1,180,0.61,CSH,4.0,0.0
CMT,1,1,218,0.8,CSH,5.0,0.0
CMT,1,1,161,0.7,CSH,4.5,0.0
CMT,1,1,178,1.0,CSH,5.0,0.0
CMT,1,1,156,0.8,CSH,4.5,0.0
CMT,1,2,564,1.5,CRD,8.5,1.8
CMT,1,2,152,1.1,CSH,5.5,0.0
CMT,1,1,201,1.0,CRD,5.5,1.3
CMT,1,2,693,2.6,CSH,11.5,0.0
CMT,1,1,453,1.2,CSH,7.5,0.0
CMT,1,1,596,2.4,CRD,10.0,2.0
CMT,1,1,274,0.5,CRD,5.0,1.1
CMT,1,1,765,1.0,CRD,9.5,1.5
CMT,1,1,387,0.6,CSH,6.0,0.0
CMT,1,3,1146,11.6,NOC,33.0,0.0
CMT,1,1,1638,6.1,CRD,23.5,6.0
CMT,1,1,1036,6.4,CSH,20.0,0.0
CMT,1,1,72,0.0,NOC,3.0,0.0
CMT,1,2,266,0.5,CSH,5.0,0.0
CMT,1,1,232,0.8,CRD,5.0,1.0
CMT,1,1,908,1.3,CSH,10.5,0.0
VTS,1,1,660,0.98,CRD,8.0,0.0
VTS,1,1,480,1.01,CSH,6.5,0.0
VTS,1,1,1020,4.59,UNK,16.5,4.12
VTS,1,1,1380,6.64,CRD,24.0,4.8
VTS,1,1,1500,3.21,CRD,17.5,3.5
VTS,1,1,840,1.64,CRD,10.0,1.0
VTS,1,1,840,5.2,CRD,17.5,3.5
VTS,1,1,360,0.95,CSH,6.0,0.0
VTS,1,1,720,1.75,CRD,9.0,1.71
VTS,1,1,1680,3.48,CRD,18.5,2.0
VTS,1,1,240,0.96,CRD,5.5,2.0
VTS,1,1,600,1.26,CRD,8.0,1.0
VTS,1,1,600,1.81,CRD,8.5,1.08
VTS,1,1,540,1.91,CRD,9.0,1.9
VTS,1,1,1320,5.1,CSH,18.5,0.0
VTS,1,1,900,4.59,CRD,15.0,2.0
VTS,1,1,840,2.58,CRD,12.0,2.5
VTS,1,1,240,0.61,CSH,4.5,0.0
VTS,1,1,180,0.42,CSH,4.5,0.0
CMT,1,1,584,3.2,CRD,11.5,1.5
CMT,1,1,1067,2.6,CSH,13.5,0.0
CMT,1,1,838,1.7,CRD,10.5,2.2
CMT,1,1,335,1.0,CRD,6.0,1.95
CMT,1,2,1691,3.8,CRD,19.5,2.0
CMT,1,3,253,0.9,CSH,5.5,0.0
CMT,1,2,1285,4.3,CRD,17.5,3.6
CMT,1,2,573,2.1,CRD,9.0,2.0
CMT,1,2,799,3.6,CRD,13.0,1.5
CMT,1,2,988,3.0,CRD,13.0,3.5
CMT,1,3,913,2.1,CRD,12.0,1.3
CMT,1,3,801,4.5,CRD,15.5,3.3
CMT,1,1,1015,3.1,CRD,14.0,2.9
CMT,1,1,294,1.0,CRD,6.0,1.0
CMT,1,1,774,1.6,CSH,10.0,0.0
VTS,1,5,720,3.08,CRD,11.5,2.4
VTS,1,5,480,2.69,CSH,10.0,0.0
VTS,1,6,960,8.18,CRD,23.5,3.0
VTS,1,6,1200,11.24,CRD,31.5,7.47
VTS,1,5,2220,11.1,CSH,37.0,0.0
VTS,1,5,1680,11.35,CRD,34.0,6.9
VTS,1,6,420,1.06,CRD,6.5,1.0
VTS,1,6,2160,9.22,CRD,32.5,7.0
VTS,1,1,540,2.0,CRD,9.0,2.38
VTS,1,1,660,2.71,CRD,11.0,1.0
VTS,1,1,780,2.95,CRD,12.0,2.5
VTS,1,1,840,8.16,CRD,23.5,5.87
VTS,1,1,420,2.07,CRD,8.5,1.7
VTS,1,1,960,2.19,CSH,12.5,0.0
VTS,1,1,960,2.02,CRD,12.0,2.4
VTS,1,1,720,1.95,CSH,10.5,0.0
VTS,1,1,900,4.0,CSH,15.0,0.0
VTS,1,1,1020,3.9,CRD,15.0,3.2
VTS,1,1,720,2.46,CSH,11.0,0.0
VTS,1,1,360,1.52,CRD,7.0,1.0
VTS,1,1,780,2.17,CRD,10.5,2.2
VTS,1,1,540,1.82,CSH,8.5,0.0
VTS,1,1,960,2.75,CSH,13.0,0.0
VTS,1,1,360,1.43,CSH,7.0,0.0
VTS,1,1,300,1.27,CRD,6.0,1.3
VTS,1,1,900,3.09,CRD,13.0,3.38
VTS,1,1,120,0.7,CRD,4.0,1.5
VTS,1,1,1500,5.89,CRD,22.0,4.5
VTS,1,1,300,0.69,CSH,5.0,0.0
VTS,1,1,1320,6.37,CSH,20.5,0.0
VTS,1,1,180,0.55,CSH,4.0,0.0
VTS,1,1,540,1.97,CRD,8.5,1.8
VTS,1,1,120,0.38,CRD,3.5,1.0
VTS,1,1,840,4.16,CRD,14.5,1.0
VTS,1,1,600,0.84,CSH,7.5,0.0
VTS,1,1,360,0.82,CSH,6.0,0.0
VTS,1,1,1020,1.65,CSH,11.5,0.0
VTS,1,1,2220,11.12,CRD,38.0,7.6
VTS,1,1,240,0.57,CSH,4.5,0.0
VTS,1,1,360,0.93,CRD,5.5,0.5
CMT,1,2,588,4.1,CSH,13.5,0.0
CMT,2,1,1,0.0,CRD,52.0,10.5
CMT,1,1,813,1.8,CRD,10.5,2.0
VTS,1,1,720,2.3,CSH,10.5,0.0
VTS,1,2,600,2.17,CRD,9.5,2.62
VTS,1,2,1080,5.68,CRD,19.5,4.1
VTS,1,2,240,0.76,CSH,5.5,0.0
VTS,1,2,180,0.77,CSH,4.5,0.0
VTS,1,1,300,0.81,CSH,5.0,0.0
VTS,1,2,660,2.09,CRD,9.5,2.0
CMT,1,1,3654,1.8,CRD,11.0,1.0
CMT,1,1,349,0.8,CSH,5.5,0.0
CMT,1,1,796,3.6,CRD,13.5,2.5
CMT,1,1,1426,1.5,CRD,9.5,1.0
CMT,1,1,1215,1.5,CRD,13.0,2.7
CMT,1,1,1419,4.4,CRD,18.0,3.8
VTS,1,1,780,1.61,CRD,10.0,2.0
VTS,1,1,600,1.36,CSH,8.0,0.0
VTS,1,1,360,0.65,CRD,5.5,1.1
VTS,1,1,1320,1.84,CSH,14.0,0.0
VTS,1,1,2040,13.1,CSH,39.5,0.0
VTS,1,1,300,0.58,CSH,5.0,0.0
VTS,1,1,1260,3.85,CSH,16.5,0.0
CMT,1,1,127,0.5,CRD,3.5,1.0
CMT,1,1,274,1.6,CRD,6.5,2.25
CMT,1,1,203,1.1,CRD,5.5,1.95
VTS,1,1,360,1.39,CRD,7.0,1.4
VTS,1,1,240,1.03,CRD,5.5,1.5
VTS,1,1,480,1.44,CSH,7.0,0.0
VTS,1,1,180,0.77,CRD,4.5,1.25
VTS,1,1,480,1.1,CSH,7.5,0.0
VTS,1,1,540,1.79,CSH,8.5,0.0
VTS,1,1,600,2.37,CRD,10.0,1.0
VTS,1,1,1980,11.25,CRD,36.5,8.0
VTS,1,1,2160,3.44,CSH,22.5,0.0
VTS,1,1,660,1.7,CRD,9.0,1.5
VTS,1,1,1140,9.31,CRD,27.0,6.47
CMT,1,3,566,3.6,CSH,12.0,0.0
CMT,1,2,810,5.5,CSH,18.0,0.0
CMT,1,3,228,0.7,CSH,5.0,0.0
CMT,1,3,2350,8.6,CRD,31.5,6.6
VTS,1,1,420,2.55,CSH,9.5,0.0
VTS,1,2,1260,6.12,CSH,22.0,0.0
VTS,1,2,120,0.56,CRD,4.0,1.35
VTS,1,2,300,1.42,CRD,6.5,1.4
VTS,1,1,960,5.45,CRD,18.0,4.62
VTS,1,2,1200,3.98,CSH,16.5,0.0
VTS,1,2,1380,2.87,CRD,15.5,3.3
VTS,1,2,480,1.2,CSH,7.0,0.0
VTS,1,2,660,1.6,CSH,9.0,0.0
VTS,1,2,240,0.23,CSH,4.0,0.0
VTS,1,2,420,1.71,CSH,7.5,0.0
VTS,1,2,840,3.12,CSH,12.5,0.0
VTS,1,1,780,5.03,CRD,16.0,1.0
VTS,1,1,420,1.15,CRD,6.5,1.3
VTS,1,1,480,0.76,CSH,6.5,0.0
VTS,1,1,720,3.23,CRD,12.5,2.5
VTS,1,1,300,1.23,CRD,6.0,0.7
VTS,1,1,540,2.0,CSH,9.0,0.0
VTS,1,1,540,3.1,CRD,11.0,2.3
VTS,1,1,420,0.95,CRD,6.5,1.0
VTS,1,1,660,1.93,CSH,9.5,0.0
VTS,1,1,2340,8.24,CRD,32.5,9.46
VTS,1,1,600,1.5,CRD,8.5,1.0
VTS,1,1,300,1.13,CSH,6.0,0.0
VTS,1,1,960,8.41,CRD,24.0,5.87
VTS,1,1,1500,10.1,CSH,30.5,0.0
VTS,1,1,360,1.48,CSH,7.0,0.0
VTS,1,1,900,1.4,CSH,10.5,0.0
VTS,1,1,540,3.14,CRD,11.0,2.2
VTS,1,1,1080,10.04,CRD,28.5,4.0
VTS,1,1,900,4.59,CRD,16.0,4.0
CMT,1,1,418,0.7,CRD,6.0,1.3
CMT,1,1,2827,4.1,CSH,8.0,0.0
CMT,1,2,554,1.3,CRD,8.0,2.25
CMT,1,1,813,7.3,CRD,22.0,4.5
CMT,1,1,1205,1.1,CRD,12.5,0.0
CMT,1,1,893,0.7,CRD,10.0,2.1
CMT,1,1,230,0.9,CRD,5.0,1.0
CMT,1,2,2034,8.0,CRD,28.5,0.0
CMT,1,1,415,0.7,CRD,6.0,1.3
CMT,1,2,1417,5.3,CSH,19.5,0.0
CMT,1,1,2762,11.0,CRD,38.5,5.5
CMT,1,2,209,0.8,CRD,5.0,1.0
CMT,1,5,883,1.6,CSH,10.5,0.0
CMT,1,1,682,1.8,CRD,10.0,1.0
CMT,1,1,258,1.1,CRD,5.5,1.4
CMT,1,1,237,1.2,CSH,5.5,0.0
CMT,1,1,413,0.9,CSH,6.5,0.0
CMT,1,1,391,3.0,CSH,10.5,0.0
CMT,1,1,940,3.3,CRD,14.0,3.75
CMT,1,1,193,0.9,CRD,5.0,1.2
CMT,1,1,360,1.4,CRD,7.0,1.6
CMT,1,1,1324,1.6,CRD,14.0,2.9
CMT,1,1,396,0.8,CRD,6.0,1.3
CMT,1,1,1480,1.7,CRD,15.5,2.0
CMT,1,1,413,1.1,CRD,7.0,1.0
CMT,1,1,871,1.3,CRD,10.0,2.6
CMT,1,1,241,0.7,CSH,4.5,0.0
VTS,1,1,1260,1.19,CRD,13.0,3.25
CMT,1,1,149,0.9,CSH,4.5,0.0
VTS,1,1,1680,5.69,CSH,22.5,0.0
VTS,1,1,960,2.54,CRD,12.0,2.5
VTS,1,1,900,4.4,CRD,15.0,1.5
VTS,2,2,3420,17.73,CRD,52.0,10.4
VTS,1,1,900,2.37,CRD,12.0,2.4
VTS,1,2,180,0.81,CSH,5.0,0.0
CMT,1,2,664,1.4,CSH,8.5,0.0
CMT,1,1,634,1.7,CRD,8.5,1.0
VTS,1,1,900,2.44,CRD,12.0,2.4
VTS,1,1,720,1.76,CSH,9.5,0.0
VTS,1,1,1380,14.85,UNK,40.5,8.1
VTS,2,1,3360,18.32,CRD,52.0,10.4
CMT,1,3,870,2.5,CSH,11.5,0.0
CMT,1,3,1023,7.1,CSH,22.5,0.0
CMT,1,2,1202,4.4,CRD,16.5,3.0
CMT,1,4,1411,11.8,CRD,33.5,5.5
CMT,1,3,1400,3.5,CSH,17.0,0.0
VTS,1,2,300,0.73,CRD,5.0,1.0
VTS,1,1,600,2.85,CRD,11.0,2.3
VTS,1,1,2160,6.05,CSH,25.5,0.0
VTS,1,1,1620,4.46,CSH,19.5,0.0
VTS,1,1,540,0.75,CSH,7.0,0.0
VTS,1,1,120,0.25,CSH,3.5,0.0
CMT,1,1,789,3.2,CRD,12.5,2.6
CMT,1,1,1561,7.9,CSH,27.0,0.0
CMT,1,1,727,2.5,CRD,11.0,3.75
CMT,1,1,669,3.0,CRD,12.0,2.6
CMT,1,1,433,1.5,CRD,7.5,1.5
CMT,1,1,492,2.0,CRD,8.5,2.0
CMT,1,1,136,0.2,CSH,3.5,0.0
CMT,1,1,620,1.7,CRD,9.5,2.0
CMT,1,1,243,0.4,CRD,4.5,1.0
CMT,1,1,1343,2.8,CRD,16.0,1.5
VTS,1,1,900,3.07,CRD,13.0,1.0
VTS,1,1,600,2.62,CRD,10.5,1.0
VTS,1,1,240,0.44,CRD,4.0,1.5
VTS,1,1,240,0.67,CSH,5.0,0.0
